x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
6 0.29 0.21 1.3 0.055 42 168 0.9914 3.32 0.43 11.1 6
6 0.2 0.32 3 0.031 26 118 0.99134 3.38 0.68 11.2 7
6.4 0.27 0.45 8.3 0.05 52 196 0.9955 3.18 0.48 9.5 5
6.1 0.6 0.12 1.8 0.05 11 76 0.99268 3.42 0.48 10.4 4
7.6 0.38 0.2 3.4 0.046 9 116 0.9944 3.15 0.41 9.4 5
8.2 0.17 0.32 1.5 0.05 17 101 0.994 3.14 0.58 9.5 5
6.9 0.4 0.17 12.9 0.033 59 186 0.99754 3.08 0.49 9.4 5
6.4 0.16 0.28 2.2 0.042 33 93 0.9914 3.31 0.43 11.1 6
6.3 0.19 0.33 10.1 0.063 63 133 0.99561 2.86 0.41 9.1 5
6.7 0.23 0.33 8.1 0.048 45 176 0.99472 3.11 0.52 10.1 6
8.3 0.28 0.4 7.8 0.041 38 194 0.9976 3.34 0.51 9.6 6
7.3 0.23 0.37 1.9 0.041 51 165 0.9908 3.26 0.4 12.2 8
6.8 0.18 0.24 9.8 0.058 64 188 0.9952 3.13 0.51 10.6 6
6.3 0.41 0.3 3.2 0.03 49 164 0.9927 3.53 0.79 11.7 7
7.7 0.32 0.48 2.3 0.04 28 114 0.9911 3.2 0.52 12.8 7
7.4 0.18 0.24 1.4 0.047 21 106 0.99383 3.52 0.64 10.5 7
6.8 0.19 0.32 7.05 0.019 54 188 0.9935 3.25 0.37 11.1 8
6.8 0.32 0.3 1 0.049 22 113 0.99289 3.24 0.61 10.2 5
6.1 0.22 0.5 6.6 0.045 30 122 0.99415 3.22 0.49 9.9 6
7.5 0.26 0.26 18.35 0.084 33 139 1.0011 3.17 0.39 8.8 5
8.2 0.3 0.44 12.4 0.043 52 154 0.99452 3.04 0.33 12 6
6.5 0.18 0.33 1.4 0.029 35 138 0.99114 3.36 0.6 11.5 7
6.6 0.56 0.16 3.1 0.045 28 92 0.994 3.12 0.35 9.1 6
6 0.44 0.26 3.1 0.053 57 128 0.98982 3.22 0.39 12.7 6
8 0.28 0.42 7.1 0.045 41 169 0.9959 3.17 0.43 10.6 5
7.5 0.2 0.41 1.2 0.05 26 131 0.99133 3.19 0.52 11.1 5
7.3 0.27 0.3 1.3 0.04 26 84 0.99222 3.28 0.53 10.7 6
7.3 0.28 0.36 12.7 0.04 38 140 0.998 3.3 0.79 9.6 6
5.1 0.31 0.3 0.9 0.037 28 152 0.992 3.54 0.56 10.1 6
6.2 0.25 0.31 3.2 0.03 32 150 0.99014 3.18 0.31 12 6
7.9 0.345 0.51 15.3 0.047 54 171 0.9987 3.09 0.51 9.1 5
7.9 0.26 0.33 10.3 0.039 73 212 0.9969 2.93 0.49 9.5 6
7.9 0.28 0.41 2 0.044 50 152 0.9934 3.45 0.49 10.7 8
5.8 0.42 0.3 2.2 0.035 26 129 0.989 3.32 0.47 12.9 6
6.4 0.23 0.37 7.9 0.05 60 150 0.99488 2.86 0.49 9.3 6
8.3 0.41 0.51 2 0.046 11 207 0.993 3.02 0.55 11.4 5
7 0.12 0.19 4.9 0.055 27 127 0.9953 3.29 0.41 9.4 5
5.8 0.31 0.31 7.5 0.052 55 230 0.9949 3.19 0.46 9.8 5
6.5 0.14 0.33 7.6 0.05 53 189 0.9966 3.25 0.49 8.6 5
8 0.25 0.49 1.2 0.061 27 117 0.9938 3.08 0.34 9.4 5
7.7 0.28 0.35 15.3 0.056 31 117 0.9998 3.27 0.5 9.6 5
6.8 0.15 0.3 5.3 0.05 40 127 0.9942 3.4 0.39 9.7 6
6.8 0.27 0.24 4.6 0.098 36 127 0.99412 3.15 0.49 9.6 6
6.4 0.27 0.45 8.3 0.05 52 196 0.9955 3.18 0.48 9.5 5
6.6 0.14 0.44 1.6 0.042 47 140 0.993 3.32 0.51 10.2 6
6.8 0.27 0.3 13 0.047 69 160 0.99705 3.16 0.5 9.6 6
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
6.4 0.25 0.32 5.5 0.049 41 176 0.995 3.19 0.68 9.2 6
6 0.39 0.13 1.2 0.042 60 172 0.99114 3.06 0.52 10.6 5
7.2 0.17 0.34 6.4 0.042 16 111 0.99278 2.99 0.4 10.8 6
5.2 0.16 0.34 0.8 0.029 26 77 0.99155 3.25 0.51 10.1 6
8.6 0.23 0.25 11.3 0.031 13 96 0.99645 3.11 0.4 10.8 5
7.5 0.21 0.32 4.8 0.056 39 113 0.99393 3.11 0.52 10.2 7
6.6 0.4 0.32 1.7 0.035 39 84 0.99096 3.59 0.48 12.7 7
6.3 0.33 0.2 17.9 0.066 36 161 0.9991 3.14 0.51 8.8 5
7 0.16 0.32 1.1 0.032 29 80 0.98972 3.23 0.36 12.1 6
5.7 0.23 0.25 7.95 0.042 16 108 0.99486 3.44 0.61 10.3 6
7.2 0.16 0.26 7.1 0.054 41 224 0.9966 3.38 0.55 10.1 5
7.2 0.26 0.24 7 0.023 19 130 0.99176 3.14 0.49 12.8 7
6.4 0.32 0.5 10.7 0.047 57 206 0.9968 3.08 0.6 9.4 5
6.3 0.24 0.35 2.3 0.039 43 109 0.99056 3.34 0.44 11.8 6
5.9 0.18 0.28 5.1 0.039 50 139 0.99165 3.16 0.44 11.3 6
7.7 0.39 0.49 7.7 0.036 11 110 0.9966 3.33 0.76 10 6
6.1 0.22 0.23 3.1 0.052 15 104 0.9948 3.14 0.42 8.7 5
7 0.34 0.1 3.5 0.044 17 63 0.9937 3.01 0.39 9.2 5
6.7 0.15 0.32 7.9 0.034 17 81 0.99512 3.29 0.31 10 6
9.8 0.36 0.46 10.5 0.038 4 83 0.9956 2.89 0.3 10.1 4
7.7 0.25 0.49 2.5 0.047 31 169 0.99252 3.07 0.57 10.6 6
6.9 0.4 0.17 12.9 0.033 59 186 0.99754 3.08 0.49 9.4 5
7.2 0.26 0.44 7.1 0.027 25 126 0.993 3.02 0.34 11.1 8
7.5 0.14 0.74 1.6 0.035 21 126 0.9933 3.26 0.45 10.2 6
5.1 0.26 0.33 1.1 0.027 46 113 0.98946 3.35 0.43 11.4 7
6.1 0.22 0.31 1.4 0.039 40 129 0.99193 3.45 0.59 10.9 5
6.4 0.32 0.26 7.9 0.05 53 180 0.99514 3.14 0.5 9.6 5
6.3 0.28 0.47 11.2 0.04 61 183 0.99592 3.12 0.51 9.5 6
6.3 0.6 0.44 11 0.05 50 245 0.9972 3.19 0.57 9.3 4
6.6 0.22 0.23 17.3 0.047 37 118 0.99906 3.08 0.46 8.8 6
5.8 0.28 0.66 9.1 0.039 26 159 0.9965 3.66 0.55 10.8 5
7.3 0.32 0.23 13.7 0.05 49 197 0.9985 3.2 0.46 8.7 5
7.2 0.4 0.24 8.5 0.055 45 151 0.99626 3.2 0.52 9.2 5
5.8 0.15 0.49 1.1 0.048 21 98 0.9929 3.19 0.48 9.2 5
6.8 0.17 0.32 1.4 0.04 35 106 0.99026 3.16 0.66 12 5
6.5 0.41 0.22 4.8 0.052 49 142 0.9946 3.14 0.62 9.2 5
6.4 0.29 0.28 11.1 0.063 66 169 0.9973 2.89 0.57 9 5
6.4 0.15 0.36 1.8 0.034 43 150 0.9922 3.42 0.69 11 8
6 0.31 0.38 4.8 0.04 41 101 0.98968 3.24 0.56 13.1 6
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
6.9 0.14 0.29 9.9 0.056 30 91 0.99512 3.19 0.33 9.9 6
6 0.41 0.21 1.9 0.05 29 122 0.9928 3.42 0.52 10.5 6
5.6 0.225 0.24 9.8 0.054 59 140 0.99545 3.17 0.39 10.2 6
6.6 0.25 0.51 8 0.047 61 189 0.99604 3.22 0.49 9.2 5
6.4 0.18 0.48 18 0.054 56 183 1.0004 2.98 0.61 8.5 6
6.8 0.26 0.24 7.8 0.052 54 214 0.9961 3.13 0.47 8.9 5
6.9 0.19 0.49 6.6 0.036 49 172 0.9932 3.2 0.27 11.5 6
6.8 0.26 0.29 16.95 0.056 48 179 0.9998 3.45 0.4 9.6 5
6.8 0.26 0.46 8.3 0.037 49 173 0.99601 3.17 0.47 9.3 5
8.1 0.28 0.39 1.9 0.029 18 79 0.9923 3.23 0.52 11.8 6
5.4 0.59 0.07 7 0.045 36 147 0.9944 3.34 0.57 9.7 6
6.5 0.31 0.14 7.5 0.044 34 133 0.9955 3.22 0.5 9.5 5
7.3 0.19 0.49 15.55 0.058 50 134 0.9998 3.42 0.36 9.1 7
7.4 0.16 0.27 15.5 0.05 25 135 0.9984 2.9 0.43 8.7 7
7.7 0.27 0.34 1.8 0.028 26 168 0.9911 2.99 0.48 12.1 7
8.4 0.2 0.38 11.8 0.055 51 170 1.0004 3.34 0.82 8.9 6
7.5 0.27 0.31 5.8 0.057 131 313 0.9946 3.18 0.59 10.5 5
7.4 0.26 0.31 7.6 0.047 52 177 0.9962 3.13 0.45 8.9 6
7 0.36 0.32 10.05 0.045 37 131 0.99352 3.09 0.33 11.7 8
6.7 0.13 0.57 6.6 0.056 60 150 0.99548 2.96 0.43 9.4 6
5.8 0.18 0.37 1.1 0.036 31 96 0.98942 3.16 0.48 12 6
6.1 0.22 0.49 1.5 0.051 18 87 0.9928 3.3 0.46 9.6 5
7.2 0.21 0.31 10.5 0.035 36 122 0.99478 3.12 0.4 10.6 6
6.7 0.16 0.49 2.4 0.046 57 187 0.9952 3.62 0.81 10.4 6
6 0.27 0.31 5 0.043 54 170 0.9924 3.28 0.52 11 6
6.7 0.28 0.28 2.4 0.012 36 100 0.99064 3.26 0.39 11.7 7
5.6 0.32 0.33 7.4 0.037 25 95 0.99268 3.25 0.49 11.1 6
7.2 0.19 0.39 1.2 0.036 32 85 0.9918 3.16 0.5 10.5 5
7.1 0.34 0.86 1.4 0.174 36 99 0.99288 2.92 0.5 9.3 5
7 0.24 0.51 11 0.029 55 227 0.9965 3.03 0.61 9.5 5
5.6 0.185 0.49 1.1 0.03 28 117 0.9918 3.55 0.45 10.3 6
5.7 0.28 0.35 1.2 0.052 39 141 0.99108 3.44 0.69 11.3 6
6.4 0.21 0.3 5.6 0.044 43 160 0.9949 3.6 0.41 10.6 6
6.7 0.62 0.24 1.1 0.039 6 62 0.9934 3.41 0.32 10.4 5
6.1 0.2 0.4 1.9 0.028 32 138 0.9914 3.26 0.72 11.7 5
6.1 0.24 0.3 1.5 0.045 22 61 0.992 3.31 0.54 10.4 5
6 0.26 0.24 1.3 0.053 66 150 0.9924 3.21 0.62 10.4 6
7.5 0.24 0.49 9.4 0.048 50 149 0.9962 3.17 0.59 10.5 7
7.9 0.16 0.3 7.4 0.05 58 152 0.99612 3.12 0.37 9.5 6
6.1 0.2 0.34 9.5 0.041 38 201 0.995 3.14 0.44 10.1 3
7.5 0.3 0.32 1.4 0.032 31 161 0.99154 2.95 0.42 10.5 5
7.1 0.13 0.38 1.8 0.046 14 114 0.9925 3.32 0.9 11.7 6
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
6.9 0.35 0.74 1 0.044 18 132 0.992 3.13 0.55 10.2 5
6 0.35 0.51 1.2 0.029 10 102 0.9903 3.46 0.42 11.9 6
8 0.36 0.43 10.1 0.053 29 146 0.9982 3.4 0.46 9.5 6
7.3 0.23 0.41 14.6 0.048 73 223 0.99863 3.16 0.71 9.4 6
7.2 0.23 0.38 14.3 0.058 55 194 0.9979 3.09 0.44 9 6
7.7 0.42 0.31 9.2 0.048 22 221 0.9969 3.06 0.61 9.2 6
6.4 0.24 0.25 20.2 0.083 35 157 0.99976 3.17 0.5 9.1 5
6.2 0.66 0.48 1.2 0.029 29 75 0.9892 3.33 0.39 12.8 8
6.4 0.27 0.29 10.8 0.028 17 118 0.99356 3.18 0.37 11.2 6
7.3 0.51 0.26 3.3 0.09 7 135 0.9944 3.01 0.52 8.8 5
5.9 0.3 0.47 7.85 0.03 19 133 0.9933 3.52 0.43 11.5 7
6 0.28 0.22 12.15 0.048 42 163 0.9957 3.2 0.46 10.1 5
6 0.28 0.27 15.5 0.036 31 134 0.99408 3.19 0.44 13 7
6.6 0.33 0.32 15.6 0.054 62 227 0.99734 3.25 0.56 10.4 5
5.8 0.17 0.34 1.8 0.045 96 170 0.99035 3.38 0.9 11.8 8
6.3 0.4 0.24 5.1 0.036 43 131 0.99186 3.24 0.44 11.3 6
5.8 0.19 0.24 1.3 0.044 38 128 0.99362 3.77 0.6 10.6 5
7.3 0.17 0.23 6.3 0.051 35 240 0.9963 3.36 0.54 10 6
5.5 0.17 0.23 2.9 0.039 10 108 0.99243 3.28 0.5 10 5
5 0.33 0.16 1.5 0.049 10 97 0.9917 3.48 0.44 10.7 6
8.2 0.37 0.36 1 0.034 17 93 0.9906 3.04 0.32 11.7 8
6.9 0.29 0.41 7.8 0.046 52 171 0.99537 3.12 0.51 9.6 5
5.9 0.23 0.3 12.9 0.054 57 170 0.9972 3.28 0.39 9.4 5
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
7.1 0.23 0.3 2.6 0.034 62 148 0.99121 3.03 0.56 11.3 7
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
7.1 0.23 0.28 1.9 0.046 33 103 0.98997 3.12 0.31 12 5
6.2 0.2 0.49 1.6 0.065 17 143 0.9937 3.22 0.52 9.2 6
7 0.17 0.33 4 0.034 17 127 0.9934 3.19 0.39 10.6 7
7 0.15 0.38 2.2 0.047 33 96 0.9928 3.13 0.39 10.4 8
7 0.16 0.26 7.3 0.047 30 220 0.99622 3.38 0.58 10.1 6
6.5 0.29 0.26 7 0.04 18 113 0.99366 3.17 0.38 10.2 6
6.1 0.37 0.46 12 0.042 61 210 0.997 3.17 0.59 9.7 6
6.8 0.19 0.33 1.3 0.031 22 87 0.98987 3.08 0.62 12.3 7
7.7 0.44 0.24 11.2 0.031 41 167 0.9948 3.12 0.43 11.3 7
6.9 0.22 0.32 5.8 0.041 20 119 0.99296 3.17 0.55 11.2 6
5.1 0.25 0.36 1.3 0.035 40 78 0.9891 3.23 0.64 12.1 7
6.4 0.29 0.21 9.65 0.041 36 119 0.99334 2.99 0.34 10.933 6
6.6 0.36 0.28 6.1 0.029 12 93 0.99054 3.19 0.27 12.8 7
5.1 0.21 0.28 1.4 0.047 48 148 0.99168 3.5 0.49 10.4 5
6.3 0.39 0.35 5.9 0.04 82.5 260 0.9941 3.12 0.66 10.1 5
7.1 0.26 0.49 2.2 0.032 31 113 0.9903 3.37 0.42 12.9 9
6.2 0.22 0.28 2.2 0.04 24 125 0.9917 3.19 0.48 10.5 6
7.6 0.2 0.26 4.8 0.033 26 76 0.99076 2.98 0.49 12.3 7
5.8 0.25 0.24 13.3 0.044 41 137 0.9972 3.34 0.42 9.5 5
8.4 0.16 0.33 1.5 0.033 16 98 0.994 3.14 0.42 9.7 6
7.6 0.31 0.29 10.5 0.04 21 145 0.9966 3.04 0.35 9.4 5
7.9 0.17 0.32 1.6 0.053 47 150 0.9948 3.29 0.76 9.6 6
7.3 0.2 0.39 2.3 0.048 24 87 0.99044 2.94 0.35 12 6
7.8 0.22 0.38 10.3 0.059 28 99 0.9967 3.12 0.47 10 6
5.7 0.37 0.3 1.1 0.029 24 88 0.98883 3.18 0.39 11.7 6
7.3 0.26 0.49 5 0.028 32 107 0.9936 3.24 0.54 10.8 6
7.4 0.26 0.31 2.4 0.043 58 178 0.9941 3.42 0.68 10.6 6
6.1 0.34 0.29 2.2 0.036 25 100 0.98938 3.06 0.44 11.8 6
6.8 0.18 0.46 1.4 0.064 37 160 0.9924 3.37 0.45 11.1 5
6.7 0.12 0.36 2.3 0.039 43 125 0.99229 3.07 0.67 10.1 7
6.7 0.35 0.48 8.8 0.056 35 167 0.99628 3.04 0.47 9.4 5
9.2 0.25 0.34 1.2 0.026 31 93 0.9916 2.93 0.37 11.3 7
6.3 0.3 0.19 7.7 0.049 47 184 0.99514 3.22 0.48 9.5 5
7.1 0.28 0.19 7.8 0.04 48 184 0.99579 3.16 0.5 9.4 5
6.2 0.33 0.14 4.8 0.052 27 128 0.99475 3.21 0.48 9.4 5
5.7 0.21 0.32 0.9 0.038 38 121 0.99074 3.24 0.46 10.6 6
6.6 0.22 0.37 1.2 0.059 45 199 0.993 3.37 0.55 10.3 7
5.7 0.28 0.3 3.9 0.026 36 105 0.98963 3.26 0.58 12.75 6
6.4 0.22 0.3 11.2 0.046 53 149 0.99479 3.21 0.34 10.8 5
6.8 0.18 0.28 9.8 0.039 29 113 0.99406 3.11 0.45 10.9 7
6.6 0.58 0.3 5.1 0.057 30 123 0.9949 3.24 0.38 9 5
7 0.23 0.33 1 0.043 46 110 0.99118 3.04 0.65 10.8 6
7.6 0.21 0.6 2.1 0.046 47 165 0.9936 3.05 0.54 10.1 7
7.3 0.37 0.16 14.9 0.048 59 240 0.99902 3.13 0.45 8.9 5
7.5 0.21 0.68 10.9 0.045 38 133 0.9978 3 0.36 8.7 5
6.7 0.3 0.29 2.8 0.025 37 107 0.99159 3.31 0.63 11.3 7
7.3 0.26 0.33 11.8 0.057 48 127 0.99693 3.1 0.55 10 6
6.6 0.32 0.34 7.7 0.044 63 212 0.99526 3.22 0.48 9.7 6
7 0.31 0.31 9.1 0.036 45 140 0.99216 2.98 0.31 12 7
6.7 0.18 0.24 10.3 0.057 64 185 0.99519 3.12 0.5 10.6 6
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
6.5 0.18 0.33 1.4 0.029 35 138 0.99114 3.36 0.6 11.5 7
9.6 0.23 0.4 1.5 0.044 19 135 0.9937 2.96 0.49 10.9 5
7 0.25 0.56 2 0.035 20 95 0.9918 3.23 0.53 11 6
6.4 0.31 0.38 2.9 0.038 19 102 0.9912 3.17 0.35 11 7
7 0.29 0.33 0.9 0.041 20 117 0.99048 3.21 0.5 11.4 5
7.5 0.17 0.34 1.4 0.035 13 102 0.9918 3.05 0.74 11 5
7.3 0.2 0.29 19.9 0.039 69 237 1.0004 3.1 0.48 9.2 6
6.6 0.38 0.15 4.6 0.044 25 78 0.9931 3.11 0.38 10.2 6
6.7 0.26 0.49 8.1 0.052 48 197 0.99558 3.19 0.48 9.5 5
6.6 0.39 0.28 9.2 0.036 10 92 0.99206 3.07 0.35 12.1 6
8 0.28 0.32 7.6 0.045 61 204 0.99543 3.1 0.55 10.1 6
8.4 0.22 0.3 8.9 0.024 17 118 0.99456 2.99 0.34 10.5 6
7.7 0.16 0.41 1.7 0.048 60 173 0.9932 3.24 0.66 11.2 7
6.4 0.125 0.36 1.4 0.044 22 68 0.99014 3.15 0.5 11.7 7
7 0.53 0.43 6.1 0.029 6 76 0.99118 3.08 0.5 12.5 8
8.3 0.2 0.49 1.7 0.04 34 169 0.9938 3.05 0.37 10.1 5
6.9 0.2 0.28 1.2 0.048 36 159 0.9936 3.19 0.43 9.1 6
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
7.6 0.38 0.2 3.4 0.046 9 116 0.9944 3.15 0.41 9.4 5
7.6 0.48 0.37 1.2 0.034 5 57 0.99256 3.05 0.54 10.4 3
6.5 0.19 0.1 1.3 0.046 23 107 0.9937 3.29 0.45 10 5
7.9 0.12 0.49 5.2 0.049 33 152 0.9952 3.18 0.47 10.6 6
6.7 0.26 0.51 8 0.062 50 194 0.99545 3.13 0.5 9.6 5
6.6 0.21 0.3 9.9 0.041 64 174 0.995 3.07 0.5 10.1 6
7.3 0.22 0.3 8.2 0.047 42 207 0.9966 3.33 0.46 9.5 6
7.4 0.19 0.3 1.4 0.057 33 135 0.993 3.12 0.5 9.6 6
7.4 0.24 0.36 2 0.031 27 139 0.99055 3.28 0.48 12.5 9
6.5 0.26 0.34 16.3 0.051 56 197 1.0004 3.49 0.42 9.8 5
6.1 0.25 0.18 10.5 0.049 41 124 0.9963 3.14 0.35 10.5 5
6.9 0.2 0.36 1.5 0.031 38 147 0.9931 3.35 0.56 11 6
7.5 0.26 0.31 1.6 0.032 36 109 0.99044 2.97 0.43 11.9 6
7.8 0.18 0.31 12.2 0.053 46 140 0.998 3.06 0.53 8.9 6
6.8 0.18 0.3 12.8 0.062 19 171 0.99808 3 0.52 9 7
6.8 0.22 0.36 1.2 0.052 38 127 0.9933 3.04 0.54 9.2 5
7.1 0.18 0.74 15.6 0.044 44 176 0.9996 3.38 0.67 9 6
6.9 0.25 0.24 3.6 0.057 13 85 0.9942 2.99 0.48 9.5 4
6.2 0.15 0.46 1.6 0.039 38 123 0.993 3.38 0.51 9.7 6
6.5 0.44 0.49 7.7 0.045 16 169 0.9957 3.11 0.37 8.7 6
5.6 0.18 0.58 1.25 0.034 29 129 0.98984 3.51 0.6 12 7
6.9 0.31 0.34 7.4 0.059 36 174 0.9963 3.46 0.62 11.1 7
6.3 0.28 0.22 11.5 0.036 27 150 0.99445 3 0.33 10.6 6
7.1 0.16 0.36 10.7 0.044 20 90 0.9959 3.16 0.44 10.9 7
5.5 0.17 0.23 2.9 0.039 10 108 0.99243 3.28 0.5 10 5
5.7 0.16 0.26 6.3 0.043 28 113 0.9936 3.06 0.58 9.9 6
5.3 0.32 0.12 6.6 0.043 22 141 0.9937 3.36 0.6 10.4 6
5.8 0.21 0.32 1.6 0.045 38 95 0.98946 3.23 0.94 12.4 8
7.7 0.27 0.34 1.8 0.028 26 168 0.9911 2.99 0.48 12.1 7
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
6.9 0.23 0.41 8 0.03 30 114 0.99368 3.22 0.54 11 6
7.5 0.42 0.45 9.1 0.029 20 125 0.996 3.12 0.36 10.1 6
5 0.35 0.25 7.8 0.031 24 116 0.99241 3.39 0.4 11.3 6
6.6 0.19 0.41 8.9 0.046 51 169 0.9954 3.14 0.57 9.8 6
8 0.37 0.31 4.7 0.038 3 127 0.99186 2.9 0.72 12.1 5
7.2 0.34 0.34 12.6 0.048 7 41 0.9942 3.19 0.4 11.7 5
5.9 0.34 0.25 2 0.042 12 110 0.99034 3.02 0.54 11.4 6
6.5 0.27 0.19 4.2 0.046 6 114 0.9955 3.25 0.35 8.6 4
6.6 0.26 0.24 7.2 0.038 28 137 0.9952 3.35 0.6 10.4 6
6.4 0.25 0.53 6.6 0.038 59 234 0.9955 3.03 0.42 8.8 5
7.5 0.42 0.2 1.4 0.06 15 168 0.9944 3.06 0.4 9.4 6
7.2 0.21 0.36 15.7 0.045 68 183 0.99922 3.25 0.76 9.4 5
6.4 0.42 0.19 9.3 0.043 28 145 0.99433 3.23 0.53 10.98 5
6 0.33 0.27 0.8 0.185 12 188 0.9924 3.12 0.62 9.4 5
8.2 0.23 0.37 1.3 0.042 39 117 0.9928 2.99 0.36 10 5
6.4 0.4 0.25 4.2 0.032 15 91 0.98988 3.26 0.52 13.1 6
7.2 0.29 0.53 18.15 0.047 59 182 0.9992 3.09 0.52 9.6 5
7.8 0.26 0.31 3.6 0.025 22 100 0.99066 2.99 0.47 12.1 7
7.1 0.85 0.49 8.7 0.028 40 184 0.9962 3.22 0.36 10.7 5
6.4 0.31 0.28 1.5 0.037 12 119 0.9919 3.32 0.51 10.4 7
5.9 0.34 0.3 3.8 0.035 57 135 0.99016 3.09 0.34 12 6
9.4 0.17 0.55 1.6 0.049 14 94 0.9949 3.02 0.61 10.3 6
6 0.43 0.34 7.6 0.045 25 118 0.99222 3.03 0.37 11 6
6.7 0.47 0.34 8.9 0.043 31 172 0.9964 3.22 0.6 9.2 5
6.2 0.2 0.25 15 0.055 8 120 0.99767 3.19 0.53 9.6 6
5.9 0.24 0.34 2 0.037 40 108 0.98948 3.19 0.5 12.3 6
7.3 0.25 0.39 6.4 0.034 8 84 0.9942 3.18 0.46 11.5 5
5.7 0.695 0.06 6.8 0.042 9 84 0.99432 3.44 0.44 10.2 5
6.4 0.38 0.24 7.2 0.047 41 151 0.99604 3.11 0.6 9.2 5
6.5 0.35 0.28 12.4 0.051 86 213 0.9962 3.16 0.51 9.9 6
8.1 0.27 0.35 1.7 0.03 38 103 0.99255 3.22 0.63 10.4 8
7.6 0.2 0.36 1.9 0.043 24 111 0.99237 3.29 0.54 11.3 6
7.2 0.32 0.4 8.7 0.038 45 154 0.99568 3.2 0.47 10.4 6
5.7 0.265 0.28 6.9 0.036 46 150 0.99299 3.36 0.44 10.8 7
7.4 0.31 0.28 1.6 0.05 33 137 0.9929 3.31 0.56 10.5 6
7.1 0.31 0.25 11.2 0.048 32 136 0.99663 3.14 0.4 9.5 5
7.8 0.24 0.32 12.2 0.054 42 138 0.9984 3.01 0.54 8.8 5
6 0.19 0.26 12.4 0.048 50 147 0.9972 3.3 0.36 8.9 6
6.4 0.14 0.31 1.2 0.034 53 138 0.99084 3.38 0.35 11.5 7
6.9 0.21 0.28 2.4 0.056 49 159 0.9944 3.02 0.47 8.8 8
6.7 0.11 0.26 14.8 0.053 44 95 0.99676 3.2 0.35 9.8 6
6.4 0.21 0.21 5.1 0.097 21 105 0.9939 3.07 0.46 9.6 5
7.2 0.2 0.22 1.6 0.044 17 101 0.99471 3.37 0.53 10 5
6.7 0.24 0.39 2.9 0.173 63 157 0.9937 3.1 0.34 9.4 6
7 0.32 0.29 4.9 0.036 41 150 0.99168 3.38 0.43 12.2 6
6.3 0.23 0.21 5.1 0.035 29 142 0.9942 3.36 0.33 10.1 7
6.8 0.33 0.28 1.2 0.032 38 131 0.9889 3.19 0.41 13 6
6.6 0.39 0.38 9.7 0.053 49 226 0.99787 3.3 0.57 9.4 6
6.2 0.33 0.19 5.6 0.042 22 143 0.99425 3.15 0.63 9.9 5
6.2 0.76 0.01 3.2 0.041 18 120 0.99026 3.2 0.94 13.7 7
6.6 0.38 0.29 2.9 0.035 15 101 0.98916 3.04 0.37 12.5 6
6.6 0.23 0.3 14.9 0.051 33 118 0.99835 3.04 0.54 9 6
7.9 0.18 0.49 5.2 0.051 36 157 0.9953 3.18 0.48 10.6 6
6.5 0.18 0.31 1.7 0.044 30 127 0.9928 3.49 0.5 10.2 7
6.6 0.64 0.28 4.4 0.032 19 78 0.99036 3.11 0.62 12.9 6
5.6 0.28 0.28 4.2 0.044 52 158 0.992 3.35 0.44 10.7 7
6 0.17 0.36 1.7 0.042 14 61 0.99144 3.22 0.54 10.8 6
5.8 0.29 0.05 0.8 0.038 11 30 0.9924 3.36 0.35 9.2 5
7.6 0.28 0.17 1.6 0.046 28 117 0.99288 3.08 0.43 10 5
7.6 0.48 0.28 10.4 0.049 57 205 0.99748 3.24 0.45 9.3 5
6.7 0.24 0.3 10.2 0.07 44 179 0.99666 2.86 0.46 8.9 6
6.4 0.24 0.31 2.8 0.038 41 114 0.99155 3.37 0.66 11.7 7
6.7 0.21 0.49 1.4 0.047 30 114 0.9914 2.92 0.42 10.8 7
9 0.55 0.3 8.1 0.026 14 71 0.993 2.94 0.36 11.8 5
6.9 0.34 0.74 11.2 0.069 44 150 0.9968 3 0.81 9.2 5
8.3 0.49 0.23 6.65 0.034 6 158 0.99344 3.05 0.48 11.2 5
6.1 0.46 0.32 6.2 0.053 10 94 0.99537 3.35 0.47 10.1 5
7 0.17 0.36 6.4 0.055 42 123 0.99318 3.11 0.5 11 8
6.7 0.23 0.26 1.4 0.06 33 154 0.9934 3.24 0.56 9.5 6
7 0.31 0.39 7.5 0.055 42 218 0.99652 3.37 0.54 10.3 5
7.8 0.15 0.24 7.7 0.047 21 98 0.9951 2.94 0.31 9.6 6
6.1 0.31 0.34 2.8 0.042 59.5 162 0.99179 3.27 0.47 10.8 6
5.3 0.76 0.03 2.7 0.043 27 93 0.9932 3.34 0.38 9.2 5
6.8 0.31 0.32 7.6 0.052 35 143 0.9959 3.14 0.38 9 5
